datetime,lat,lng,elev,variable,value
2020-11-25 22:00:00,-40.6,-73.03333333333333,65,press,102200.0
2020-11-25 22:00:00,-40.6,-73.03333333333333,65,rhum,47.68730175107211
2020-11-25 22:00:00,-40.6,-73.03333333333333,65,shum,4.946046990282142e-05
2020-11-25 22:00:00,-43.9,-73.73333333333333,11,air,285.15
2020-11-25 22:00:00,-43.9,-73.73333333333333,11,uwnd,4.88663224380617
2020-11-25 22:00:00,-43.9,-73.73333333333333,11,vwnd,-5.971452368587278
2020-11-25 22:00:00,-43.9,-73.73333333333333,11,press,101800.0
2020-11-25 22:00:00,-43.9,-73.73333333333333,11,rhum,62.192669972260944
2020-11-25 22:00:00,-43.9,-73.73333333333333,11,shum,5.326048664684586e-05
2020-11-25 22:00:00,-43.11666666666667,-73.61666666666666,3,air,283.15
2020-11-25 22:00:00,-43.11666666666667,-73.61666666666666,3,uwnd,-4.784438672862786
2020-11-25 22:00:00,-43.11666666666667,-73.61666666666666,3,vwnd,1.8895029204230718
2020-11-25 22:00:00,-43.11666666666667,-73.61666666666666,3,press,102100.0
2020-11-25 22:00:00,-43.11666666666667,-73.61666666666666,3,rhum,76.15033553484758
2020-11-25 22:00:00,-43.11666666666667,-73.61666666666666,3,shum,5.692730788987491e-05
2020-11-25 22:00:00,-42.333333333333336,-73.71666666666667,5,air,283.15
2020-11-25 22:00:00,-42.333333333333336,-73.71666666666667,5,uwnd,-3.8275509382902277
2020-11-25 22:00:00,-42.333333333333336,-73.71666666666667,5,vwnd,1.5116023363384574
2020-11-25 22:00:00,-42.333333333333336,-73.71666666666667,5,press,102100.0
2020-11-25 22:00:00,-42.333333333333336,-73.71666666666667,5,rhum,76.15033553484758
2020-11-25 22:00:00,-42.333333333333336,-73.71666666666667,5,shum,5.692730788987491e-05
2020-11-25 22:00:00,-38.916666666666664,-72.65,97,air,288.15
2020-11-25 22:00:00,-38.916666666666664,-72.65,97,uwnd,3.5835303121245246
2020-11-25 22:00:00,-38.916666666666664,-72.65,97,vwnd,-4.3790650702973375
2020-11-25 22:00:00,-38.916666666666664,-72.65,97,press,102400.0
2020-11-25 22:00:00,-38.916666666666664,-72.65,97,rhum,47.68730175107211
2020-11-25 22:00:00,-38.916666666666664,-72.65,97,shum,4.936386452453938e-05
2020-11-25 22:00:00,-33.06666666666667,-71.55,336,air,293.15
2020-11-25 22:00:00,-33.06666666666667,-71.55,336,uwnd,-7.418079960498431
2020-11-25 22:00:00,-33.06666666666667,-71.55,336,vwnd,-5.541296935720909
2020-11-25 22:00:00,-33.06666666666667,-71.55,336,press,101500.0
2020-11-25 22:00:00,-33.06666666666667,-71.55,336,rhum,49.09693820895547
2020-11-25 22:00:00,-33.06666666666667,-71.55,336,shum,7.030566863511994e-05
2020-11-25 22:00:00,-62.18333333333333,-58.983333333333334,45,air,272.15
2020-11-25 22:00:00,-62.18333333333333,-58.983333333333334,45,uwnd,-1.448937831038777
2020-11-25 22:00:00,-62.18333333333333,-58.983333333333334,45,vwnd,8.101909058703743
2020-11-25 22:00:00,-62.18333333333333,-58.983333333333334,45,press,98600.0
2020-11-25 22:00:00,-62.18333333333333,-58.983333333333334,45,rhum,80.00944638854172
2020-11-25 22:00:00,-62.18333333333333,-58.983333333333334,45,shum,2.863446253716332e-05
2020-11-25 22:00:00,-22.5,-68.9,2312,air,298.15
2020-11-25 22:00:00,-22.5,-68.9,2312,uwnd,-1.901730903238395
2020-11-25 22:00:00,-22.5,-68.9,2312,vwnd,10.633755639548665
2020-11-25 22:00:00,-22.5,-68.9,2312,press,102200.0
2020-11-25 22:00:00,-22.5,-68.9,2312,rhum,12.318083210689663
2020-11-25 22:00:00,-22.5,-68.9,2312,shum,2.3732601727637907e-05
2020-11-25 22:00:00,-29.916666666666668,-71.2,146,air,292.15
2020-11-25 22:00:00,-29.916666666666668,-71.2,146,uwnd,-1.26782060215893
2020-11-25 22:00:00,-29.916666666666668,-71.2,146,vwnd,7.089170426365777
2020-11-25 22:00:00,-29.916666666666668,-71.2,146,press,101100.0
2020-11-25 22:00:00,-29.916666666666668,-71.2,146,rhum,59.73825709497324
2020-11-25 22:00:00,-29.916666666666668,-71.2,146,shum,8.070789434664829e-05
2020-11-25 22:00:00,-27.266666666666666,-70.76666666666667,204,air,290.15
2020-11-25 22:00:00,-27.266666666666666,-70.76666666666667,204,uwnd,-4.516817684725384
2020-11-25 22:00:00,-27.266666666666666,-70.76666666666667,204,vwnd,-1.0157895995217743
2020-11-25 22:00:00,-27.266666666666666,-70.76666666666667,204,press,101300.0
2020-11-25 22:00:00,-27.266666666666666,-70.76666666666667,204,rhum,67.74380315266134
2020-11-25 22:00:00,-27.266666666666666,-70.76666666666667,204,shum,8.054854223400005e-05
2020-11-25 22:00:00,-31.433333333333334,-57.983333333333334,34,air,295.15
2020-11-25 22:00:00,-31.433333333333334,-57.983333333333334,34,uwnd,2.0395160629215003
2020-11-25 22:00:00,-31.433333333333334,-57.983333333333334,34,vwnd,0.2722979639893668
2020-11-25 22:00:00,-31.433333333333334,-57.983333333333334,34,press,100800.0
2020-11-25 22:00:00,-31.433333333333334,-57.983333333333334,34,rhum,88.43910957403752
2020-11-25 22:00:00,-31.433333333333334,-57.983333333333334,34,shum,0.00014419856708186238
2020-11-25 22:00:00,-2.4166666666666665,-54.78333333333333,72,air,300.15
2020-11-25 22:00:00,-2.4166666666666665,-54.78333333333333,72,press,100700.0
2020-11-25 22:00:00,-2.4166666666666665,-54.78333333333333,72,rhum,88.84881609044179
2020-11-25 22:00:00,-2.4166666666666665,-54.78333333333333,72,shum,0.0001955550288344338
2020-11-25 22:00:00,-23.616666666666667,-46.63333333333333,803,air,296.15
2020-11-25 22:00:00,-23.616666666666667,-46.63333333333333,803,uwnd,-3.296924426888191
2020-11-25 22:00:00,-23.616666666666667,-46.63333333333333,803,vwnd,-2.4627986380981812
2020-11-25 22:00:00,-23.616666666666667,-46.63333333333333,803,press,101900.0
2020-11-25 22:00:00,-23.616666666666667,-46.63333333333333,803,rhum,68.97105942907636
2020-11-25 22:00:00,-23.616666666666667,-46.63333333333333,803,shum,0.0001182043093340085
2020-11-25 22:00:00,-20.8,-49.4,543,air,303.15
2020-11-25 22:00:00,-20.8,-49.4,543,uwnd,3.6789986156401557
2020-11-25 22:00:00,-20.8,-49.4,543,vwnd,-1.8439243462105765
2020-11-25 22:00:00,-20.8,-49.4,543,press,101400.0
2020-11-25 22:00:00,-20.8,-49.4,543,rhum,33.05390067309267
2020-11-25 22:00:00,-20.8,-49.4,543,shum,8.59774155242202e-05
2020-11-25 22:00:00,-12.9,-38.31666666666667,6,air,300.15
2020-11-25 22:00:00,-12.9,-38.31666666666667,6,uwnd,1.8394993078200779
2020-11-25 22:00:00,-12.9,-38.31666666666667,6,vwnd,-0.9219621731052883
2020-11-25 22:00:00,-12.9,-38.31666666666667,6,press,101500.0
2020-11-25 22:00:00,-12.9,-38.31666666666667,6,rhum,74.15558316685271
2020-11-25 22:00:00,-12.9,-38.31666666666667,6,shum,0.00016192568820315358
2020-11-25 22:00:00,-23.033333333333335,-45.5,586,air,301.15
2020-11-25 22:00:00,-23.033333333333335,-45.5,586,uwnd,-1.7359302131677252
2020-11-25 22:00:00,-23.033333333333335,-45.5,586,vwnd,2.5519665333333608
2020-11-25 22:00:00,-23.033333333333335,-45.5,586,press,101600.0
2020-11-25 22:00:00,-23.033333333333335,-45.5,586,rhum,39.62275011723051
2020-11-25 22:00:00,-23.033333333333335,-45.5,586,shum,9.163347154840263e-05
2020-11-25 22:00:00,-5.033333333333333,-42.81666666666667,69,air,304.15
2020-11-25 22:00:00,-5.033333333333333,-42.81666666666667,69,uwnd,0.18182857223045562
2020-11-25 22:00:00,-5.033333333333333,-42.81666666666667,69,vwnd,-2.0495634467925616
2020-11-25 22:00:00,-5.033333333333333,-42.81666666666667,69,press,100900.0
2020-11-25 22:00:00,-5.033333333333333,-42.81666666666667,69,rhum,52.04610112177965
2020-11-25 22:00:00,-5.033333333333333,-42.81666666666667,69,shum,0.0001440556422147114
2020-11-25 22:00:00,-3.3666666666666667,-64.71666666666667,47,air,300.15
2020-11-25 22:00:00,-3.3666666666666667,-64.71666666666667,47,uwnd,-1.5036250384583627
2020-11-25 22:00:00,-3.3666666666666667,-64.71666666666667,47,vwnd,-2.695384691646653
2020-11-25 22:00:00,-3.3666666666666667,-64.71666666666667,47,press,100700.0
2020-11-25 22:00:00,-3.3666666666666667,-64.71666666666667,47,rhum,88.84881609044179
2020-11-25 22:00:00,-3.3666666666666667,-64.71666666666667,47,shum,0.0001955550288344338
2020-11-25 22:00:00,-4.25,-69.93333333333334,85,air,302.15
2020-11-25 22:00:00,-4.25,-69.93333333333334,85,uwnd,-0.670419866155046
2020-11-25 22:00:00,-4.25,-69.93333333333334,85,vwnd,-1.9453300890008929
2020-11-25 22:00:00,-4.25,-69.93333333333334,85,press,100500.0
2020-11-25 22:00:00,-4.25,-69.93333333333334,85,rhum,74.4913165271105
2020-11-25 22:00:00,-4.25,-69.93333333333334,85,shum,0.00018456975812137738
2020-11-25 22:00:00,-19.766666666666666,-47.96666666666667,807,air,297.15
2020-11-25 22:00:00,-19.766666666666666,-47.96666666666667,807,uwnd,-5.138999382894213
2020-11-25 22:00:00,-19.766666666666666,-47.96666666666667,807,vwnd,-0.22750833673785453
2020-11-25 22:00:00,-19.766666666666666,-47.96666666666667,807,press,101700.0
2020-11-25 22:00:00,-19.766666666666666,-47.96666666666667,807,rhum,64.9379243702803
2020-11-25 22:00:00,-19.766666666666666,-47.96666666666667,807,shum,0.00011843678291751577
2020-11-25 22:00:00,-12.716666666666667,-60.11666666666667,652,air,302.15
2020-11-25 22:00:00,-12.716666666666667,-60.11666666666667,652,uwnd,0.0
2020-11-25 22:00:00,-12.716666666666667,-60.11666666666667,652,vwnd,2.05761316872428
2020-11-25 22:00:00,-12.716666666666667,-60.11666666666667,652,press,101000.0
2020-11-25 22:00:00,-12.716666666666667,-60.11666666666667,652,rhum,62.085800004298314
2020-11-25 22:00:00,-12.716666666666667,-60.11666666666667,652,shum,0.00015306769746265445
2020-11-25 22:00:00,-20.266666666666666,-40.266666666666666,4,air,297.15
2020-11-25 22:00:00,-20.266666666666666,-40.266666666666666,4,uwnd,2.1885378717441317
2020-11-25 22:00:00,-20.266666666666666,-40.266666666666666,4,vwnd,1.351136802514737
2020-11-25 22:00:00,-20.266666666666666,-40.266666666666666,4,press,101900.0
2020-11-25 22:00:00,-20.266666666666666,-40.266666666666666,4,rhum,88.60559876421205
2020-11-25 22:00:00,-20.266666666666666,-40.266666666666666,4,shum,0.00016129000003849945
2020-11-25 22:00:00,-21.966666666666665,-47.31666666666667,598,air,303.15
2020-11-25 22:00:00,-21.966666666666665,-47.31666666666667,598,uwnd,2.626245446092958
2020-11-25 22:00:00,-21.966666666666665,-47.31666666666667,598,vwnd,1.6213641630176843
2020-11-25 22:00:00,-21.966666666666665,-47.31666666666667,598,press,101500.0
2020-11-25 22:00:00,-21.966666666666665,-47.31666666666667,598,rhum,40.18985118742504
2020-11-25 22:00:00,-21.966666666666665,-47.31666666666667,598,shum,0.00010443711133938566
2020-11-25 22:00:00,-25.25,-57.516666666666666,101,air,310.15
2020-11-25 22:00:00,-25.25,-57.516666666666666,101,uwnd,3.9393681691394375
2020-11-25 22:00:00,-25.25,-57.516666666666666,101,vwnd,2.4320462445265267
2020-11-25 22:00:00,-25.25,-57.516666666666666,101,press,100500.0
2020-11-25 22:00:00,-25.25,-57.516666666666666,101,rhum,37.26307744342935
2020-11-25 22:00:00,-25.25,-57.516666666666666,101,shum,0.0001446290483988893
2020-11-25 22:00:00,-25.45,-54.85,849,air,307.15
2020-11-25 22:00:00,-25.45,-54.85,849,uwnd,-5.138999382894213
2020-11-25 22:00:00,-25.45,-54.85,849,vwnd,-0.22750833673785453
2020-11-25 22:00:00,-25.45,-54.85,849,press,100700.0
2020-11-25 22:00:00,-25.45,-54.85,849,rhum,38.80069373492727
2020-11-25 22:00:00,-25.45,-54.85,849,shum,0.00012740777635015916
2020-11-25 22:00:00,-34.766666666666666,-56.25,54,air,296.15
2020-11-25 22:00:00,-34.766666666666666,-56.25,54,uwnd,-0.36223445775969426
2020-11-25 22:00:00,-34.766666666666666,-56.25,54,vwnd,2.025477264675936
2020-11-25 22:00:00,-34.766666666666666,-56.25,54,press,100900.0
2020-11-25 22:00:00,-34.766666666666666,-56.25,54,rhum,78.21389676243196
2020-11-25 22:00:00,-34.766666666666666,-56.25,54,shum,0.0001353748179915298
2020-11-25 22:00:00,-34.45,-57.766666666666666,23,air,298.15
2020-11-25 22:00:00,-34.45,-57.766666666666666,23,uwnd,-0.670419866155046
2020-11-25 22:00:00,-34.45,-57.766666666666666,23,vwnd,-1.9453300890008929
2020-11-25 22:00:00,-34.45,-57.766666666666666,23,press,100800.0
2020-11-25 22:00:00,-34.45,-57.766666666666666,23,rhum,65.1545773065219
2020-11-25 22:00:00,-34.45,-57.766666666666666,23,shum,0.00012728136996972622
2020-11-25 22:00:00,-33.35,-56.5,93,air,297.15
2020-11-25 22:00:00,-33.35,-56.5,93,uwnd,2.0395160629215003
2020-11-25 22:00:00,-33.35,-56.5,93,vwnd,0.2722979639893668
2020-11-25 22:00:00,-33.35,-56.5,93,press,100800.0
2020-11-25 22:00:00,-33.35,-56.5,93,rhum,69.16938064967432
2020-11-25 22:00:00,-33.35,-56.5,93,shum,0.00012728136996972622
2020-11-25 22:00:00,-34.86666666666667,-55.1,30,air,298.15
2020-11-25 22:00:00,-34.86666666666667,-55.1,30,uwnd,-0.36223445775969426
2020-11-25 22:00:00,-34.86666666666667,-55.1,30,vwnd,2.025477264675936
2020-11-25 22:00:00,-34.86666666666667,-55.1,30,press,100800.0
2020-11-25 22:00:00,-34.86666666666667,-55.1,30,rhum,73.81363121984766
2020-11-25 22:00:00,-34.86666666666667,-55.1,30,shum,0.00014419856708186238
2020-11-25 22:00:00,-34.81666666666667,-56.0,32,air,297.15
2020-11-25 22:00:00,-34.81666666666667,-56.0,32,uwnd,0.0
2020-11-25 22:00:00,-34.81666666666667,-56.0,32,vwnd,1.5432098765432098
2020-11-25 22:00:00,-34.81666666666667,-56.0,32,press,100800.0
2020-11-25 22:00:00,-34.81666666666667,-56.0,32,rhum,69.16938064967432
2020-11-25 22:00:00,-34.81666666666667,-56.0,32,shum,0.00012728136996972622
2020-11-25 22:00:00,-18.35,-70.31666666666666,59,air,293.15
2020-11-25 22:00:00,-18.35,-70.31666666666666,59,uwnd,-3.3491070710039494
2020-11-25 22:00:00,-18.35,-70.31666666666666,59,vwnd,1.3226520442961502
2020-11-25 22:00:00,-18.35,-70.31666666666666,59,press,101300.0
2020-11-25 22:00:00,-18.35,-70.31666666666666,59,rhum,72.93062069714243
2020-11-25 22:00:00,-18.35,-70.31666666666666,59,shum,0.00010464331815649074
2020-11-25 22:00:00,-29.716666666666665,-53.7,85,air,296.15
2020-11-25 22:00:00,-29.716666666666665,-53.7,85,uwnd,1.4694808399558206
2020-11-25 22:00:00,-29.716666666666665,-53.7,85,vwnd,3.287332149986091
2020-11-25 22:00:00,-29.716666666666665,-53.7,85,press,101400.0
2020-11-25 22:00:00,-29.716666666666665,-53.7,85,rhum,73.46532106967773
2020-11-25 22:00:00,-29.716666666666665,-53.7,85,shum,0.00012652816785696093
2020-11-25 22:00:00,-33.63333333333333,-71.61666666666666,75,air,291.15
2020-11-25 22:00:00,-33.63333333333333,-71.61666666666666,75,uwnd,-8.611989611153014
2020-11-25 22:00:00,-33.63333333333333,-71.61666666666666,75,vwnd,3.401105256761529
2020-11-25 22:00:00,-33.63333333333333,-71.61666666666666,75,press,101500.0
2020-11-25 22:00:00,-33.63333333333333,-71.61666666666666,75,rhum,63.5995569768542
2020-11-25 22:00:00,-33.63333333333333,-71.61666666666666,75,shum,8.038981814065301e-05
2020-11-25 22:00:00,-41.416666666666664,-73.06666666666666,86,air,285.15
2020-11-25 22:00:00,-41.416666666666664,-73.06666666666666,86,uwnd,-4.784438672862786
2020-11-25 22:00:00,-41.416666666666664,-73.06666666666666,86,vwnd,1.8895029204230718
2020-11-25 22:00:00,-41.416666666666664,-73.06666666666666,86,press,102300.0
2020-11-25 22:00:00,-41.416666666666664,-73.06666666666666,86,rhum,57.98243238703668
2020-11-25 22:00:00,-41.416666666666664,-73.06666666666666,86,shum,4.941211999555762e-05
2020-11-25 22:00:00,-37.916666666666664,-57.56666666666667,21,air,299.15
2020-11-25 22:00:00,-37.916666666666664,-57.56666666666667,21,uwnd,-1.5084446988488536
2020-11-25 22:00:00,-37.916666666666664,-57.56666666666667,21,vwnd,-4.376992700252009
2020-11-25 22:00:00,-37.916666666666664,-57.56666666666667,21,press,100500.0
2020-11-25 22:00:00,-37.916666666666664,-57.56666666666667,21,rhum,39.05056589321515
2020-11-25 22:00:00,-37.916666666666664,-57.56666666666667,21,shum,8.118975629593975e-05
2020-11-25 22:00:00,-38.95,-68.15,271,air,293.15
2020-11-25 22:00:00,-38.95,-68.15,271,uwnd,-11.004208947584406
2020-11-25 22:00:00,-38.95,-68.15,271,vwnd,4.345856716973065
2020-11-25 22:00:00,-38.95,-68.15,271,press,101300.0
2020-11-25 22:00:00,-38.95,-68.15,271,rhum,18.010790048265697
2020-11-25 22:00:00,-38.95,-68.15,271,shum,2.584125246019162e-05
2020-11-25 22:00:00,-41.13333333333333,-71.16666666666667,840,air,281.15
2020-11-25 22:00:00,-41.13333333333333,-71.16666666666667,840,uwnd,-4.190124163469037
2020-11-25 22:00:00,-41.13333333333333,-71.16666666666667,840,vwnd,-12.158313056255581
2020-11-25 22:00:00,-41.13333333333333,-71.16666666666667,840,press,101600.0
2020-11-25 22:00:00,-41.13333333333333,-71.16666666666667,840,rhum,52.92236863336554
2020-11-25 22:00:00,-41.13333333333333,-71.16666666666667,840,shum,3.4732223486148945e-05
2020-11-25 22:00:00,5.45,-55.166666666666664,16,air,298.15
2020-11-25 22:00:00,5.45,-55.166666666666664,16,uwnd,0.0
2020-11-25 22:00:00,5.45,-55.166666666666664,16,vwnd,2.05761316872428
2020-11-25 22:00:00,5.45,-55.166666666666664,16,press,100900.0
2020-11-25 22:00:00,5.45,-55.166666666666664,16,rhum,94.19569279724159
2020-11-25 22:00:00,5.45,-55.166666666666664,16,shum,0.00018383798258707812
2020-11-25 22:00:00,5.816666666666666,-55.18333333333333,10,air,301.15
2020-11-25 22:00:00,5.816666666666666,-55.18333333333333,10,uwnd,0.8754151486976527
2020-11-25 22:00:00,5.816666666666666,-55.18333333333333,10,vwnd,0.5404547210058948
2020-11-25 22:00:00,5.816666666666666,-55.18333333333333,10,press,100900.0
2020-11-25 22:00:00,5.816666666666666,-55.18333333333333,10,rhum,83.80458912190757
2020-11-25 22:00:00,5.816666666666666,-55.18333333333333,10,shum,0.0001951673613955079
2020-11-25 22:00:00,65.66666666666667,-18.066666666666666,27,air,274.15
2020-11-25 22:00:00,65.66666666666667,-18.066666666666666,27,uwnd,2.3091841770734325
2020-11-25 22:00:00,65.66666666666667,-18.066666666666666,27,vwnd,5.165807664263857
2020-11-25 22:00:00,65.66666666666667,-18.066666666666666,27,press,100100.0
2020-11-25 22:00:00,65.66666666666667,-18.066666666666666,27,rhum,86.45346898572636
2020-11-25 22:00:00,65.66666666666667,-18.066666666666666,27,shum,3.525269752577439e-05
2020-11-25 22:00:00,65.26666666666667,-14.4,38,air,275.15
2020-11-25 22:00:00,65.26666666666667,-14.4,38,uwnd,-6.181733300415359
2020-11-25 22:00:00,65.26666666666667,-14.4,38,vwnd,-4.61774744643409
2020-11-25 22:00:00,65.26666666666667,-14.4,38,press,100500.0
2020-11-25 22:00:00,65.26666666666667,-14.4,38,rhum,80.4581270363294
2020-11-25 22:00:00,65.26666666666667,-14.4,38,shum,3.5112385287916655e-05
2020-11-25 22:00:00,63.983333333333334,-22.6,54,air,276.15
2020-11-25 22:00:00,63.983333333333334,-22.6,54,uwnd,7.557330034058507
2020-11-25 22:00:00,63.983333333333334,-22.6,54,vwnd,16.906279628499895
2020-11-25 22:00:00,63.983333333333334,-22.6,54,press,99000.0
2020-11-25 22:00:00,63.983333333333334,-22.6,54,rhum,100.0
2020-11-25 22:00:00,63.983333333333334,-22.6,54,shum,4.757483453815418e-05
2020-11-25 22:00:00,64.13333333333334,-21.933333333333334,61,air,276.15
2020-11-25 22:00:00,64.13333333333334,-21.933333333333334,61,uwnd,6.297775028382088
2020-11-25 22:00:00,64.13333333333334,-21.933333333333334,61,vwnd,14.088566357083247
2020-11-25 22:00:00,64.13333333333334,-21.933333333333334,61,press,99300.0
2020-11-25 22:00:00,64.13333333333334,-21.933333333333334,61,rhum,86.66321152821362
2020-11-25 22:00:00,64.13333333333334,-21.933333333333334,61,shum,4.11051563100502e-05
2020-11-25 22:00:00,51.85,-8.466666666666667,162,air,278.15
2020-11-25 22:00:00,51.85,-8.466666666666667,162,uwnd,2.683093030813729
2020-11-25 22:00:00,51.85,-8.466666666666667,162,vwnd,2.401445063150152
2020-11-25 22:00:00,51.85,-8.466666666666667,162,press,102100.0
2020-11-25 22:00:00,51.85,-8.466666666666667,162,rhum,86.86825016224972
2020-11-25 22:00:00,51.85,-8.466666666666667,162,shum,4.613030837161113e-05
2020-11-25 22:00:00,53.416666666666664,-6.25,85,air,277.15
2020-11-25 22:00:00,53.416666666666664,-6.25,85,uwnd,-0.9961447588391593
